Id,State_Name,Season,Crop,Area,Production,soil_type
458,Assam,Rabi       ,Arecanut,2215,1503, Laterite
459,Goa,Whole Year ,Arecanut,1468,2458, Laterite
460,Goa,Whole Year ,Arecanut,1472,2443, Laterite
461,Goa,Whole Year ,Arecanut,272,437, Laterite
462,Goa,Whole Year ,Arecanut,278,452, Laterite
463,Karnataka,Whole Year ,Arecanut,1,7, Laterite
464,Karnataka,Whole Year ,Arecanut,4,6, Laterite
465,Karnataka,Whole Year ,Arecanut,4,6, Laterite
466,Karnataka,Whole Year ,Arecanut,6,8, Laterite
467,Karnataka,Whole Year ,Arecanut,2,3, Laterite
468,Karnataka,Whole Year ,Arecanut,479,3226, Laterite
469,Karnataka,Whole Year ,Arecanut,514,719, Laterite
470,Karnataka,Whole Year ,Arecanut,1828,2557, Laterite
471,Karnataka,Whole Year ,Arecanut,1998,2795, Laterite
472,Karnataka,Whole Year ,Arecanut,1975,2763, Laterite
473,Karnataka,Whole Year ,Arecanut,2099,14137, Laterite
474,Karnataka,Whole Year ,Arecanut,2257,3157, Laterite
475,Karnataka,Whole Year ,Arecanut,1377,9274, Laterite
476,Karnataka,Whole Year ,Arecanut,1338,9011, Laterite
477,Karnataka,Whole Year ,Arecanut,1100,7408, Laterite
478,Karnataka,Whole Year ,Arecanut,1213,13116, Laterite
479,Karnataka,Whole Year ,Arecanut,1615,13079, Laterite
480,Karnataka,Whole Year ,Arecanut,1380,11076, Laterite
481,Karnataka,Whole Year ,Arecanut,1695,18880, Laterite
482,Karnataka,Whole Year ,Arecanut,1519,14055, Laterite
483,Karnataka,Whole Year ,Arecanut,2,3, Laterite
484,Karnataka,Whole Year ,Arecanut,8,11, Laterite
485,Karnataka,Whole Year ,Arecanut,9,58, Laterite
486,Karnataka,Whole Year ,Arecanut,9,12, Laterite
487,Karnataka,Whole Year ,Arecanut,7,45, Laterite
488,Karnataka,Whole Year ,Arecanut,7,45, Laterite
489,Karnataka,Whole Year ,Arecanut,7,45, Laterite
490,Karnataka,Whole Year ,Arecanut,1,11, Laterite
491,Karnataka,Whole Year ,Arecanut,4,32, Laterite
492,Karnataka,Whole Year ,Arecanut,2,22, Laterite
493,Karnataka,Whole Year ,Arecanut,7,65, Laterite
494,Karnataka,Whole Year ,Arecanut,64,92, Laterite
495,Karnataka,Whole Year ,Arecanut,6,40, Laterite
496,Karnataka,Whole Year ,Arecanut,19,27, Laterite
497,Karnataka,Whole Year ,Arecanut,26,37, Laterite
498,Karnataka,Whole Year ,Arecanut,30,43, Laterite
499,Karnataka,Whole Year ,Arecanut,32,46, Laterite
500,Karnataka,Whole Year ,Arecanut,58,389, Laterite
501,Karnataka,Whole Year ,Arecanut,62,89, Laterite
502,Karnataka,Whole Year ,Arecanut,62,416, Laterite
503,Karnataka,Whole Year ,Arecanut,62,416, Laterite
504,Karnataka,Whole Year ,Arecanut,74,496, Laterite
505,Karnataka,Whole Year ,Arecanut,103,1114, Laterite
506,Karnataka,Whole Year ,Arecanut,108,875, Laterite
507,Karnataka,Whole Year ,Arecanut,132,1059, Laterite
508,Karnataka,Whole Year ,Arecanut,10,111, Laterite
509,Karnataka,Whole Year ,Arecanut,1,9, Laterite
510,Karnataka,Whole Year ,Arecanut,762,1066, Laterite
511,Karnataka,Whole Year ,Arecanut,81,546, Laterite
512,Karnataka,Whole Year ,Arecanut,81,113, Laterite
513,Karnataka,Whole Year ,Arecanut,81,113, Laterite
514,Karnataka,Whole Year ,Arecanut,216,302, Laterite
515,Karnataka,Whole Year ,Arecanut,233,326, Laterite
516,Karnataka,Whole Year ,Arecanut,274,1845, Laterite
517,Karnataka,Whole Year ,Arecanut,247,346, Laterite
518,Karnataka,Whole Year ,Arecanut,326,2196, Laterite
519,Karnataka,Whole Year ,Arecanut,315,2122, Laterite
520,Karnataka,Whole Year ,Arecanut,384,2586, Laterite
521,Karnataka,Whole Year ,Arecanut,383,4141, Laterite
522,Karnataka,Whole Year ,Arecanut,401,3247, Laterite
523,Karnataka,Whole Year ,Arecanut,346,2777, Laterite
524,Karnataka,Whole Year ,Arecanut,464,5168, Laterite
525,Karnataka,Whole Year ,Arecanut,231,2137, Laterite
526,Karnataka,Whole Year ,Arecanut,174,610, Laterite
527,Karnataka,Whole Year ,Arecanut,329,234, Laterite
528,Karnataka,Whole Year ,Arecanut,279,198, Laterite
529,Karnataka,Whole Year ,Arecanut,309,219, Laterite
530,Karnataka,Whole Year ,Arecanut,309,219, Laterite
531,Karnataka,Whole Year ,Arecanut,311,1091, Laterite
532,Karnataka,Whole Year ,Arecanut,311,221, Laterite
533,Karnataka,Whole Year ,Arecanut,317,1112, Laterite
534,Karnataka,Whole Year ,Arecanut,317,1112, Laterite
535,Karnataka,Whole Year ,Arecanut,331,1161, Laterite
536,Karnataka,Whole Year ,Arecanut,332,3590, Laterite
537,Karnataka,Whole Year ,Arecanut,332,2689, Laterite
538,Karnataka,Whole Year ,Arecanut,332,2665, Laterite
539,Karnataka,Whole Year ,Arecanut,297,3308, Laterite
540,Karnataka,Whole Year ,Arecanut,300,2776, Laterite
541,Karnataka,Whole Year ,Arecanut,296,3201, Laterite
542,Karnataka,Whole Year ,Arecanut,159,1288, Laterite
543,Karnataka,Whole Year ,Arecanut,159,1276, Laterite
544,Karnataka,Whole Year ,Arecanut,159,1771, Laterite
545,Karnataka,Whole Year ,Arecanut,140,1295, Laterite
546,Karnataka,Whole Year ,Arecanut,12478,14293, Laterite
547,Karnataka,Whole Year ,Arecanut,12622,76737, Laterite
548,Karnataka,Whole Year ,Arecanut,14186,16249, Laterite
549,Karnataka,Whole Year ,Arecanut,15796,18093, Laterite
550,Karnataka,Whole Year ,Arecanut,16347,18724, Laterite
551,Karnataka,Whole Year ,Arecanut,16616,19032, Laterite
552,Karnataka,Whole Year ,Arecanut,18192,110600, Laterite
553,Karnataka,Whole Year ,Arecanut,19046,21816, Laterite
554,Karnataka,Whole Year ,Arecanut,19453,118266, Laterite
555,Karnataka,Whole Year ,Arecanut,19751,120078, Laterite
556,Karnataka,Whole Year ,Arecanut,20563,125015, Laterite
557,Karnataka,Whole Year ,Arecanut,21517,232659, Laterite
558,Karnataka,Whole Year ,Arecanut,23085,120327, Laterite
559,Karnataka,Whole Year ,Arecanut,26470,137971, Laterite
560,Karnataka,Whole Year ,Arecanut,26814,298667, Laterite
561,Karnataka,Whole Year ,Arecanut,27765,147882, Laterite
562,Karnataka,Whole Year ,Arecanut,7524,7248, Laterite
563,Karnataka,Whole Year ,Arecanut,6113,28613, Laterite
564,Karnataka,Whole Year ,Arecanut,9827,9466, Laterite
565,Karnataka,Whole Year ,Arecanut,12153,11707, Laterite
566,Karnataka,Whole Year ,Arecanut,14366,13838, Laterite
567,Karnataka,Whole Year ,Arecanut,14498,13965, Laterite
568,Karnataka,Whole Year ,Arecanut,12688,59389, Laterite
569,Karnataka,Whole Year ,Arecanut,14820,14276, Laterite
570,Karnataka,Whole Year ,Arecanut,15318,71699, Laterite
571,Karnataka,Whole Year ,Arecanut,15465,72387, Laterite
572,Karnataka,Whole Year ,Arecanut,16545,77443, Laterite
573,Karnataka,Whole Year ,Arecanut,16229,160667, Laterite
574,Karnataka,Whole Year ,Arecanut,16363,132511, Laterite
575,Karnataka,Whole Year ,Arecanut,17251,138455, Laterite
576,Karnataka,Whole Year ,Arecanut,16848,217251, Laterite
577,Karnataka,Whole Year ,Arecanut,17190,194006, Laterite
578,Karnataka,Whole Year ,Arecanut,24727,44112, Laterite
579,Karnataka,Whole Year ,Arecanut,21698,181622, Laterite
580,Karnataka,Whole Year ,Arecanut,25447,45397, Laterite
581,Karnataka,Whole Year ,Arecanut,25578,45631, Laterite
582,Karnataka,Whole Year ,Arecanut,27092,48332, Laterite
583,Karnataka,Whole Year ,Arecanut,27209,48540, Laterite
584,Karnataka,Whole Year ,Arecanut,27338,228831, Laterite
585,Karnataka,Whole Year ,Arecanut,27481,49026, Laterite
586,Karnataka,Whole Year ,Arecanut,27532,230455, Laterite
587,Karnataka,Whole Year ,Arecanut,27575,230815, Laterite
588,Karnataka,Whole Year ,Arecanut,27645,231401, Laterite
589,Karnataka,Whole Year ,Arecanut,27668,339926, Laterite
590,Karnataka,Whole Year ,Arecanut,27734,342934, Laterite
591,Karnataka,Whole Year ,Arecanut,27921,345246, Laterite
592,Karnataka,Whole Year ,Arecanut,28232,357756, Laterite
593,Karnataka,Whole Year ,Arecanut,35183,447929, Laterite
594,Karnataka,Whole Year ,Arecanut,12332,57723, Laterite
595,Karnataka,Whole Year ,Arecanut,14476,13944, Laterite
596,Karnataka,Whole Year ,Arecanut,19487,18771, Laterite
597,Karnataka,Whole Year ,Arecanut,21235,20455, Laterite
598,Karnataka,Whole Year ,Arecanut,22015,21206, Laterite
599,Karnataka,Whole Year ,Arecanut,23241,108785, Laterite
600,Karnataka,Whole Year ,Arecanut,22779,21942, Laterite
601,Karnataka,Whole Year ,Arecanut,24229,113409, Laterite
602,Karnataka,Whole Year ,Arecanut,26931,126056, Laterite
603,Karnataka,Whole Year ,Arecanut,28518,133485, Laterite
604,Karnataka,Whole Year ,Arecanut,33336,422764, Laterite
605,Karnataka,Whole Year ,Arecanut,32199,260754, Laterite
606,Karnataka,Whole Year ,Arecanut,29415,236083, Laterite
607,Karnataka,Whole Year ,Arecanut,26291,345913, Laterite
608,Karnataka,Whole Year ,Arecanut,32316,232268, Laterite
609,Karnataka,Whole Year ,Arecanut,219,306, Laterite
610,Karnataka,Whole Year ,Arecanut,7,47, Laterite
611,Karnataka,Whole Year ,Arecanut,17,24, Laterite
612,Karnataka,Whole Year ,Arecanut,10,14, Laterite
613,Karnataka,Whole Year ,Arecanut,8,11, Laterite
614,Karnataka,Whole Year ,Arecanut,11,15, Laterite
615,Karnataka,Whole Year ,Arecanut,15,101, Laterite
616,Karnataka,Whole Year ,Arecanut,18,25, Laterite
617,Karnataka,Whole Year ,Arecanut,17,114, Laterite
618,Karnataka,Whole Year ,Arecanut,9,61, Laterite
619,Karnataka,Whole Year ,Arecanut,15,101, Laterite
620,Karnataka,Whole Year ,Arecanut,16,173, Laterite
621,Karnataka,Whole Year ,Arecanut,16,130, Laterite
622,Karnataka,Whole Year ,Arecanut,4,32, Laterite
623,Karnataka,Whole Year ,Arecanut,17,189, Laterite
624,Karnataka,Whole Year ,Arecanut,14,130, Laterite
625,Karnataka,Whole Year ,Arecanut,2,3, Laterite
626,Karnataka,Whole Year ,Arecanut,3,4, Laterite
627,Karnataka,Whole Year ,Arecanut,3,19, Laterite
628,Karnataka,Whole Year ,Arecanut,3,4, Laterite
629,Karnataka,Whole Year ,Arecanut,3,19, Laterite
630,Karnataka,Whole Year ,Arecanut,3,19, Laterite
631,Karnataka,Whole Year ,Arecanut,3,19, Laterite
632,Karnataka,Whole Year ,Arecanut,3,32, Laterite
633,Karnataka,Whole Year ,Arecanut,5,46, Laterite
634,Karnataka,Whole Year ,Arecanut,1793,1752, Laterite
635,Karnataka,Whole Year ,Arecanut,1805,9666, Laterite
636,Karnataka,Whole Year ,Arecanut,1922,1878, Laterite
637,Karnataka,Whole Year ,Arecanut,2128,2079, Laterite
638,Karnataka,Whole Year ,Arecanut,3193,3120, Laterite
639,Karnataka,Whole Year ,Arecanut,3483,3403, Laterite
640,Karnataka,Whole Year ,Arecanut,3680,19706, Laterite
641,Karnataka,Whole Year ,Arecanut,3819,3732, Laterite
642,Karnataka,Whole Year ,Arecanut,3880,20777, Laterite
643,Karnataka,Whole Year ,Arecanut,3928,21034, Laterite
644,Karnataka,Whole Year ,Arecanut,4110,22009, Laterite
645,Karnataka,Whole Year ,Arecanut,4192,45327, Laterite
646,Karnataka,Whole Year ,Arecanut,4325,31193, Laterite
647,Karnataka,Whole Year ,Arecanut,4598,33161, Laterite
648,Karnataka,Whole Year ,Arecanut,4405,34430, Laterite
649,Karnataka,Whole Year ,Arecanut,32,296, Laterite
650,Karnataka,Whole Year ,Arecanut,225,1515, Laterite
651,Karnataka,Whole Year ,Arecanut,360,503, Laterite
652,Karnataka,Whole Year ,Arecanut,507,708, Laterite
653,Karnataka,Whole Year ,Arecanut,634,886, Laterite
654,Karnataka,Whole Year ,Arecanut,717,1002, Laterite
655,Karnataka,Whole Year ,Arecanut,715,4816, Laterite
656,Karnataka,Whole Year ,Arecanut,794,1109, Laterite
657,Karnataka,Whole Year ,Arecanut,922,6210, Laterite
658,Karnataka,Whole Year ,Arecanut,1043,7025, Laterite
659,Karnataka,Whole Year ,Arecanut,1288,8675, Laterite
660,Karnataka,Whole Year ,Arecanut,1580,17084, Laterite
661,Karnataka,Whole Year ,Arecanut,1655,13403, Laterite
662,Karnataka,Whole Year ,Arecanut,1873,15033, Laterite
663,Karnataka,Whole Year ,Arecanut,1882,20963, Laterite
664,Karnataka,Whole Year ,Arecanut,2314,21410, Laterite
665,Karnataka,Whole Year ,Arecanut,959,1342, Laterite
666,Karnataka,Whole Year ,Arecanut,1097,7388, Laterite
667,Karnataka,Whole Year ,Arecanut,1198,1676, Laterite
668,Karnataka,Whole Year ,Arecanut,1230,1721, Laterite
669,Karnataka,Whole Year ,Arecanut,1344,1880, Laterite
670,Karnataka,Whole Year ,Arecanut,1386,1939, Laterite
671,Karnataka,Whole Year ,Arecanut,1423,9582, Laterite
672,Karnataka,Whole Year ,Arecanut,2298,3215, Laterite
673,Karnataka,Whole Year ,Arecanut,2851,19199, Laterite
674,Karnataka,Whole Year ,Arecanut,2994,20162, Laterite
675,Karnataka,Whole Year ,Arecanut,3067,20653, Laterite
676,Karnataka,Whole Year ,Arecanut,3612,39056, Laterite
677,Karnataka,Whole Year ,Arecanut,3838,31081, Laterite
678,Karnataka,Whole Year ,Arecanut,3877,31117, Laterite
679,Karnataka,Whole Year ,Arecanut,3894,43373, Laterite
680,Karnataka,Whole Year ,Arecanut,4613,42682, Laterite
681,Karnataka,Whole Year ,Arecanut,111,155, Laterite
682,Karnataka,Whole Year ,Arecanut,111,749, Laterite
683,Karnataka,Whole Year ,Arecanut,86,120, Laterite
684,Karnataka,Whole Year ,Arecanut,81,113, Laterite
685,Karnataka,Whole Year ,Arecanut,67,94, Laterite
686,Karnataka,Whole Year ,Arecanut,54,76, Laterite
687,Karnataka,Whole Year ,Arecanut,54,364, Laterite
688,Karnataka,Whole Year ,Arecanut,54,76, Laterite
689,Karnataka,Whole Year ,Arecanut,630,881, Laterite
690,Karnataka,Whole Year ,Arecanut,674,4539, Laterite
691,Karnataka,Whole Year ,Arecanut,700,979, Laterite
692,Karnataka,Whole Year ,Arecanut,732,1023, Laterite
693,Karnataka,Whole Year ,Arecanut,816,1141, Laterite
694,Karnataka,Whole Year ,Arecanut,879,1229, Laterite
695,Karnataka,Whole Year ,Arecanut,833,5610, Laterite
696,Karnataka,Whole Year ,Arecanut,868,1213, Laterite
697,Karnataka,Whole Year ,Arecanut,620,4176, Laterite
698,Karnataka,Whole Year ,Arecanut,653,4398, Laterite
699,Karnataka,Whole Year ,Arecanut,851,5731, Laterite
700,Karnataka,Whole Year ,Arecanut,873,9440, Laterite
701,Karnataka,Whole Year ,Arecanut,883,7151, Laterite
702,Karnataka,Whole Year ,Arecanut,1081,8676, Laterite
703,Karnataka,Whole Year ,Arecanut,986,10983, Laterite
704,Karnataka,Whole Year ,Arecanut,674,6236, Laterite
705,Karnataka,Whole Year ,Arecanut,600,426, Laterite
706,Karnataka,Whole Year ,Arecanut,453,1589, Laterite
707,Karnataka,Whole Year ,Arecanut,400,284, Laterite
708,Karnataka,Whole Year ,Arecanut,798,566, Laterite
709,Karnataka,Whole Year ,Arecanut,645,458, Laterite
710,Karnataka,Whole Year ,Arecanut,676,480, Laterite
711,Karnataka,Whole Year ,Arecanut,556,1950, Laterite
712,Karnataka,Whole Year ,Arecanut,1026,728, Laterite
713,Karnataka,Whole Year ,Arecanut,911,3195, Laterite
714,Karnataka,Whole Year ,Arecanut,1109,3890, Laterite
715,Karnataka,Whole Year ,Arecanut,1066,3739, Laterite
716,Karnataka,Whole Year ,Arecanut,1375,14868, Laterite
717,Karnataka,Whole Year ,Arecanut,1424,11532, Laterite
718,Karnataka,Whole Year ,Arecanut,1527,12256, Laterite
719,Karnataka,Whole Year ,Arecanut,1617,18011, Laterite
720,Karnataka,Whole Year ,Arecanut,1786,16525, Laterite
721,Karnataka,Whole Year ,Arecanut,868,5846, Laterite
722,Karnataka,Whole Year ,Arecanut,2051,13813, Laterite
723,Karnataka,Whole Year ,Arecanut,2063,13894, Laterite
724,Karnataka,Whole Year ,Arecanut,2330,25194, Laterite
725,Karnataka,Whole Year ,Arecanut,2331,18877, Laterite
726,Karnataka,Whole Year ,Arecanut,1329,10666, Laterite
727,Karnataka,Whole Year ,Arecanut,1274,14190, Laterite
728,Karnataka,Whole Year ,Arecanut,1452,13435, Laterite
729,Karnataka,Whole Year ,Arecanut,26588,40010, Laterite
730,Karnataka,Whole Year ,Arecanut,19163,137087, Laterite
731,Karnataka,Whole Year ,Arecanut,23927,36005, Laterite
732,Karnataka,Whole Year ,Arecanut,26359,39665, Laterite
733,Karnataka,Whole Year ,Arecanut,28039,42193, Laterite
734,Karnataka,Whole Year ,Arecanut,29150,43865, Laterite
735,Karnataka,Whole Year ,Arecanut,31167,222961, Laterite
736,Karnataka,Whole Year ,Arecanut,32938,49565, Laterite
737,Karnataka,Whole Year ,Arecanut,35492,253901, Laterite
738,Karnataka,Whole Year ,Arecanut,37631,269202, Laterite
739,Karnataka,Whole Year ,Arecanut,41185,294627, Laterite
740,Karnataka,Whole Year ,Arecanut,43530,373631, Laterite
741,Karnataka,Whole Year ,Arecanut,45411,243442, Laterite
742,Karnataka,Whole Year ,Arecanut,47478,254522, Laterite
743,Karnataka,Whole Year ,Arecanut,48401,538587, Laterite
744,Karnataka,Whole Year ,Arecanut,51689,386605, Laterite
745,Karnataka,Whole Year ,Arecanut,7282,8932, Laterite
746,Karnataka,Whole Year ,Arecanut,7649,43262, Laterite
747,Karnataka,Whole Year ,Arecanut,10428,12791, Laterite
748,Karnataka,Whole Year ,Arecanut,12628,15490, Laterite
749,Karnataka,Whole Year ,Arecanut,15459,18962, Laterite
750,Karnataka,Whole Year ,Arecanut,16197,19867, Laterite
751,Karnataka,Whole Year ,Arecanut,19044,107710, Laterite
752,Karnataka,Whole Year ,Arecanut,19584,24022, Laterite
753,Karnataka,Whole Year ,Arecanut,19937,112761, Laterite
754,Karnataka,Whole Year ,Arecanut,22058,124757, Laterite
755,Karnataka,Whole Year ,Arecanut,25045,141651, Laterite
756,Karnataka,Whole Year ,Arecanut,29014,259664, Laterite
757,Karnataka,Whole Year ,Arecanut,29807,217923, Laterite
758,Karnataka,Whole Year ,Arecanut,30917,226039, Laterite
759,Karnataka,Whole Year ,Arecanut,29334,241183, Laterite
760,Karnataka,Whole Year ,Arecanut,32775,314901, Laterite
761,Karnataka,Whole Year ,Arecanut,3629,30376, Laterite
762,Karnataka,Whole Year ,Arecanut,4012,7157, Laterite
763,Karnataka,Whole Year ,Arecanut,4877,8700, Laterite
764,Karnataka,Whole Year ,Arecanut,4954,8838, Laterite
765,Karnataka,Whole Year ,Arecanut,5019,8954, Laterite
766,Karnataka,Whole Year ,Arecanut,5127,42915, Laterite
767,Karnataka,Whole Year ,Arecanut,5174,9230, Laterite
768,Karnataka,Whole Year ,Arecanut,5294,44313, Laterite
769,Karnataka,Whole Year ,Arecanut,5474,45820, Laterite
770,Karnataka,Whole Year ,Arecanut,5864,49084, Laterite
771,Karnataka,Whole Year ,Arecanut,7028,86311, Laterite
772,Karnataka,Whole Year ,Arecanut,7403,57642, Laterite
773,Karnataka,Whole Year ,Arecanut,7501,58405, Laterite
774,Karnataka,Whole Year ,Arecanut,7714,60751, Laterite
775,Karnataka,Whole Year ,Arecanut,7856,109506, Laterite
776,Karnataka,Whole Year ,Arecanut,9363,12727, Laterite
777,Karnataka,Whole Year ,Arecanut,9728,63023, Laterite
778,Karnataka,Whole Year ,Arecanut,11160,15169, Laterite
779,Karnataka,Whole Year ,Arecanut,11483,15608, Laterite
780,Karnataka,Whole Year ,Arecanut,12177,16552, Laterite
781,Karnataka,Whole Year ,Arecanut,12287,16701, Laterite
782,Karnataka,Whole Year ,Arecanut,14324,92799, Laterite
783,Karnataka,Whole Year ,Arecanut,14813,20135, Laterite
784,Karnataka,Whole Year ,Arecanut,14988,97101, Laterite
785,Karnataka,Whole Year ,Arecanut,15801,102368, Laterite
786,Karnataka,Whole Year ,Arecanut,16078,104162, Laterite
787,Karnataka,Whole Year ,Arecanut,16634,232441, Laterite
788,Karnataka,Whole Year ,Arecanut,17075,240463, Laterite
789,Karnataka,Whole Year ,Arecanut,17746,249912, Laterite
790,Karnataka,Whole Year ,Arecanut,17671,196828, Laterite
791,Karnataka,Whole Year ,Arecanut,17912,227247, Laterite
792,Kerala,Whole Year ,Arecanut,2253,1518, Laterite
793,Kerala,Whole Year ,Arecanut,2067,766, Laterite
794,Kerala,Whole Year ,Arecanut,2308,1043, Laterite
795,Kerala,Whole Year ,Arecanut,2205,917, Laterite
796,Kerala,Whole Year ,Arecanut,2389,792, Laterite
797,Kerala,Whole Year ,Arecanut,2441,1016, Laterite
798,Kerala,Whole Year ,Arecanut,2416,978, Laterite
799,Kerala,Whole Year ,Arecanut,2376,1006, Laterite
800,Kerala,Whole Year ,Arecanut,2353,950, Laterite
801,Kerala,Whole Year ,Arecanut,2021,671, Laterite
802,Kerala,Whole Year ,Arecanut,1696,687, Laterite
803,Kerala,Whole Year ,Arecanut,1577,955, Laterite
804,Kerala,Whole Year ,Arecanut,1711,1008, Laterite
805,Kerala,Whole Year ,Arecanut,1608.73,769.04, Laterite
806,Kerala,Whole Year ,Arecanut,1615.43,659.29, Laterite
807,Kerala,Whole Year ,Arecanut,1387,682, Laterite
808,Kerala,Whole Year ,Arecanut,1304,513, Laterite
809,Kerala,Whole Year ,Arecanut,1332,641, Laterite
810,Kerala,Whole Year ,Arecanut,3513,6148, Laterite
811,Kerala,Whole Year ,Arecanut,3604,1941, Laterite
812,Kerala,Whole Year ,Arecanut,3964,2661, Laterite
813,Kerala,Whole Year ,Arecanut,4238,3349, Laterite
814,Kerala,Whole Year ,Arecanut,4662,3607, Laterite
815,Kerala,Whole Year ,Arecanut,4886,3728, Laterite
816,Kerala,Whole Year ,Arecanut,5275,3813, Laterite
817,Kerala,Whole Year ,Arecanut,5679,4245, Laterite
818,Kerala,Whole Year ,Arecanut,5644,6050, Laterite
819,Kerala,Whole Year ,Arecanut,4908,5020, Laterite
820,Kerala,Whole Year ,Arecanut,5207,6395, Laterite
821,Kerala,Whole Year ,Arecanut,4783,5564, Laterite
822,Kerala,Whole Year ,Arecanut,4674,5130, Laterite
823,Kerala,Whole Year ,Arecanut,4549.93,4889.9, Laterite
824,Kerala,Whole Year ,Arecanut,4943.83,4639.87, Laterite
825,Kerala,Whole Year ,Arecanut,4754,4052, Laterite
826,Kerala,Whole Year ,Arecanut,4463,3924, Laterite
827,Kerala,Whole Year ,Arecanut,4133,4533, Laterite
828,Kerala,Whole Year ,Arecanut,4616,7131, Laterite
829,Kerala,Whole Year ,Arecanut,2899,2792, Laterite
830,Kerala,Whole Year ,Arecanut,3348,3312, Laterite
831,Kerala,Whole Year ,Arecanut,3682,3805, Laterite
832,Kerala,Whole Year ,Arecanut,3942,3432, Laterite
833,Kerala,Whole Year ,Arecanut,4096,3846, Laterite
